user id,test group,converted,total ads,most ads day,most ads hour
1335120,ad,False,13,Friday,16
1558606,ad,False,5,Friday,9
1214809,ad,False,33,Sunday,11
1115630,ad,False,24,Thursday,9
1313588,ad,False,36,Friday,9
1236579,ad,False,2,Friday,9
1323435,ad,False,26,Thursday,9
1338713,ad,False,2,Friday,9
1621411,ad,False,2,Friday,9
1412580,ad,False,12,Friday,9
1480613,ad,False,27,Tuesday,16
1058859,ad,False,14,Friday,9
1327931,ad,False,12,Friday,9
1045632,ad,False,13,Friday,9
1054013,ad,False,19,Friday,9
1194385,ad,False,5,Friday,9
1518127,ad,False,17,Friday,20
1456604,ad,False,16,Sunday,17
1611289,ad,False,43,Wednesday,9
1129182,ad,False,1,Friday,9
1337067,ad,False,8,Friday,9
1091311,ad,False,18,Friday,9
1456434,ad,False,4,Sunday,13
1532687,ad,False,14,Friday,9
1495307,ad,False,12,Friday,11
1198241,ad,False,17,Friday,9
1578946,ad,False,1,Friday,9
1564690,ad,False,4,Friday,9
1577486,ad,False,10,Friday,13
1501541,ad,False,17,Friday,9
1446177,ad,False,17,Friday,9
1204526,ad,False,4,Friday,12
1472401,ad,False,1,Friday,9
1361329,ad,False,12,Friday,9
1528698,ad,False,1,Friday,9
1319298,ad,False,12,Friday,10
1618991,ad,False,4,Friday,9
1084595,ad,True,76,Friday,11
1593449,ad,False,2,Friday,9
1542813,ad,False,8,Friday,9
1418381,ad,False,1,Friday,9
1340316,ad,False,7,Thursday,13
1315998,ad,False,23,Friday,14
1259533,ad,False,1,Friday,9
1172336,ad,False,10,Friday,9
1229531,ad,False,47,Saturday,10
1300178,ad,False,18,Friday,9
1390804,ad,False,4,Wednesday,9
1143996,ad,False,14,Friday,9
1417105,ad,False,28,Friday,9
1106599,ad,False,24,Friday,9
1430220,ad,False,12,Friday,9
1510640,ad,False,3,Friday,9
1259526,ad,False,8,Friday,13
1299528,ad,False,6,Friday,9
1138586,ad,False,8,Friday,9
1537879,ad,False,2,Friday,9
1452885,ad,False,2,Thursday,9
1532204,ad,False,5,Friday,19
1259500,ad,False,29,Wednesday,9
1366572,ad,False,2,Friday,9
1494875,ad,False,29,Friday,9
1081105,ad,False,12,Friday,9
1413234,ad,False,12,Friday,9
1169324,ad,False,2,Friday,9
1348142,ad,False,28,Thursday,9
1205404,ad,False,1,Friday,9
1231203,ad,False,6,Friday,9
1190626,ad,False,8,Friday,14
1129497,ad,False,8,Friday,10
1182914,ad,False,5,Friday,9
1106496,ad,False,13,Friday,9
1224208,ad,False,4,Sunday,21
1647740,ad,False,3,Friday,17
1583194,ad,False,5,Friday,9
1610899,ad,False,2,Friday,9
1124436,ad,False,32,Thursday,13
1298364,ad,False,7,Friday,10
1390928,ad,False,3,Friday,9
1636882,ad,False,7,Friday,9
1097311,ad,False,7,Friday,9
1575957,ad,False,1,Friday,9
1344686,ad,False,23,Saturday,8
1600170,ad,False,1,Friday,9
1538483,ad,False,2,Friday,9
1349605,ad,False,11,Saturday,12
1510643,ad,False,4,Friday,9
1459584,ad,False,1,Friday,9
1423503,ad,False,14,Friday,9
1148834,ad,False,5,Monday,12
1454928,ad,False,14,Friday,9
1258044,ad,False,19,Thursday,15
1215257,ad,False,4,Friday,9
1653695,ad,False,13,Friday,9
1411861,ad,False,9,Friday,9
1596539,ad,False,20,Friday,14
1572988,ad,False,1,Friday,9
1389927,ad,False,1,Friday,9
1329424,ad,False,3,Friday,9
1054180,ad,False,37,Saturday,8
1491599,ad,False,8,Wednesday,8
1258833,ad,False,25,Saturday,9
912474,psa,False,16,Sunday,20
1584503,ad,False,20,Thursday,18
1233755,ad,False,67,Tuesday,16
1128378,ad,False,2,Friday,9
1035499,ad,False,2,Friday,9
1277957,ad,False,24,Tuesday,10
1177397,ad,False,2,Friday,9
1440253,ad,False,15,Friday,9
1349824,ad,False,1,Friday,9
1597739,ad,False,3,Friday,9
1412948,ad,False,1,Friday,9
1140564,ad,False,1,Friday,9
1518329,ad,False,31,Monday,9
1172494,ad,False,1,Friday,9
1189963,ad,False,11,Friday,9
1361396,ad,False,9,Friday,9
1644709,ad,False,33,Friday,9
1131306,ad,False,17,Friday,12
1139419,ad,False,26,Friday,9
1451277,ad,False,2,Friday,9
1472892,ad,False,35,Saturday,20
1445900,ad,False,15,Friday,9
1252591,ad,False,7,Sunday,21
1133712,ad,False,5,Thursday,9
1131019,ad,False,9,Friday,9
1244185,ad,False,27,Sunday,8
1445454,ad,False,1,Friday,9
1159661,ad,False,1,Friday,9
1289169,ad,False,5,Friday,9
1052079,ad,False,1,Friday,9
1204757,ad,False,25,Friday,13
1399297,ad,False,11,Friday,9
1248450,ad,False,16,Friday,13
1504922,ad,False,32,Friday,10
1313538,ad,False,12,Friday,10
1627929,ad,False,27,Thursday,9
1261053,ad,False,12,Wednesday,9
1419159,ad,False,36,Wednesday,9
1319332,ad,False,12,Sunday,10
1538485,ad,False,5,Friday,9
1039909,ad,False,1,Friday,9
1109393,ad,False,8,Friday,9
1310548,ad,False,13,Friday,10
1551647,ad,False,2,Tuesday,9
1120365,ad,False,9,Friday,13
1639891,ad,False,2,Friday,9
1619832,ad,False,12,Friday,9
1517043,ad,False,8,Friday,9
1178392,ad,False,2,Friday,9
1650666,ad,False,21,Friday,9
1084121,ad,False,3,Friday,9
1069647,ad,False,5,Friday,9
1298422,ad,False,8,Friday,19
1101761,ad,False,1,Friday,9
1126520,ad,True,4,Friday,9
1262255,ad,False,3,Friday,9
1460268,ad,False,3,Friday,9
1250368,ad,False,14,Friday,9
1315377,ad,False,5,Friday,9
1274487,ad,False,17,Friday,10
1238379,ad,False,43,Friday,10
1405448,ad,False,5,Friday,9
1509722,ad,False,21,Friday,9
1389095,ad,False,3,Tuesday,12
1185824,ad,False,1,Friday,9
1577727,ad,False,5,Friday,10
1271207,ad,False,6,Friday,9
1360837,ad,False,12,Friday,11
1577647,ad,False,6,Friday,9
1485633,ad,False,11,Friday,9
1126389,ad,False,2,Sunday,9
1654098,ad,False,1,Friday,9
1450801,ad,False,4,Friday,8
1361398,ad,False,13,Friday,9
1573689,ad,False,32,Thursday,13
1394636,ad,False,6,Friday,9
1603424,ad,False,3,Friday,9
1544131,ad,False,2,Friday,9
1244065,ad,False,12,Friday,9
1568644,ad,False,14,Friday,10
1546056,ad,False,7,Friday,9
1411256,ad,False,1,Friday,9
1185664,ad,False,2,Friday,9
1495285,ad,False,14,Saturday,12
1249980,ad,False,7,Tuesday,13
1455291,ad,False,7,Saturday,10
1609321,ad,False,18,Friday,9
1393518,ad,False,6,Friday,9
1402326,ad,False,14,Friday,9
1312288,ad,False,9,Friday,19
1327987,ad,False,3,Friday,9
1559745,ad,False,6,Friday,9
1232627,ad,False,14,Friday,9
1001975,ad,False,1,Friday,9
1384666,ad,False,5,Friday,11
1319785,ad,False,1,Friday,9
1111944,ad,False,5,Thursday,15
1569342,ad,False,13,Friday,9
1493620,ad,False,27,Sunday,9
1030582,ad,False,13,Friday,9
1035676,ad,False,2,Friday,16
1531474,ad,False,5,Friday,9
1051636,ad,False,35,Friday,9
1538886,ad,False,1,Friday,9
1267768,ad,False,1,Friday,9
1628158,ad,False,1,Friday,9
1290402,ad,False,6,Friday,9
1129995,ad,False,2,Wednesday,9
1170772,ad,False,6,Friday,9
1093519,ad,False,2,Friday,9
1285462,ad,False,63,Thursday,10
1267739,ad,False,17,Friday,10
1001274,ad,False,15,Sunday,9
1571395,ad,False,11,Wednesday,10
1413240,ad,False,15,Friday,9
1516622,ad,False,2,Friday,9
1519548,ad,False,9,Monday,9
1440742,ad,False,4,Monday,11
1346503,ad,False,8,Friday,9
1324276,ad,False,73,Friday,9
1046719,ad,False,1,Friday,9
1324542,ad,False,8,Tuesday,10
1617798,ad,False,3,Friday,9
1583076,ad,False,30,Saturday,11
1594541,ad,False,1,Friday,9
1101726,ad,False,1,Friday,9
1277555,ad,False,2,Friday,9
1141332,ad,False,2,Friday,19
1429954,ad,False,23,Friday,9
1265699,ad,False,12,Friday,9
1653313,ad,False,41,Friday,9
1321799,ad,False,3,Friday,9
1407830,ad,False,5,Friday,9
1057757,ad,False,2,Friday,20
1395491,ad,False,1,Friday,9
1560477,ad,False,1,Friday,9
1067050,ad,False,26,Friday,9
1396027,ad,False,9,Friday,11
1502402,ad,False,2,Friday,9
1430679,ad,False,15,Thursday,18
1265005,ad,False,12,Saturday,14
1317927,ad,False,19,Friday,10
1405474,ad,False,1,Friday,9
1323650,ad,False,43,Friday,10
1452705,ad,False,47,Wednesday,0
1121079,ad,False,2,Friday,9
1314187,ad,False,2,Friday,9
1573747,ad,False,4,Friday,9
1523386,ad,False,32,Saturday,15
1255622,ad,False,2,Friday,9
1191816,ad,False,1,Friday,9
1488878,ad,False,3,Friday,9
1131017,ad,False,2,Friday,9
1002670,ad,False,8,Friday,23
1236875,ad,False,2,Friday,9
1463637,ad,False,4,Friday,9
1514921,ad,False,10,Friday,10
1324952,ad,False,3,Saturday,9
1329702,ad,False,5,Friday,12
1080946,ad,False,3,Friday,9
1651969,ad,False,3,Monday,10
1475991,ad,False,1,Friday,9
1390062,ad,False,12,Friday,9
1634689,ad,False,1,Friday,9
1156448,ad,False,7,Friday,9
1108691,ad,False,5,Saturday,12
1551933,ad,False,6,Friday,9
1311475,ad,False,3,Friday,17
1244023,ad,False,1,Friday,9
1348233,ad,False,17,Tuesday,17
1167120,ad,False,14,Friday,9
1233733,ad,False,24,Friday,9
1101118,ad,False,2,Friday,9
1043321,ad,False,2,Friday,10
1165576,ad,False,1,Friday,9
1205588,ad,False,70,Friday,21
1137140,ad,False,33,Friday,2
1323094,ad,False,1,Friday,9
1423854,ad,False,3,Thursday,14
1606848,ad,False,2,Friday,9
1619204,ad,False,12,Friday,10
1148773,ad,False,3,Sunday,10
1042020,ad,False,3,Friday,9
1360936,ad,False,8,Tuesday,9
1645034,ad,False,2,Monday,9
1422207,ad,False,3,Friday,9
1401138,ad,False,2,Friday,14
1304953,ad,False,18,Tuesday,22
1271533,ad,False,38,Friday,14
1353092,ad,False,1,Friday,9
921345,psa,False,10,Tuesday,6
1118633,ad,False,1,Friday,9
1404443,ad,False,11,Friday,9
1438021,ad,False,6,Friday,9
1483679,ad,False,5,Friday,9
1647014,ad,False,2,Friday,9
1155283,ad,False,6,Friday,21
1545710,ad,False,30,Friday,18
1000314,ad,False,4,Friday,22
1034840,ad,False,12,Friday,10
1495418,ad,False,6,Friday,12
1158663,ad,False,5,Friday,9
1510644,ad,False,1,Friday,9
1500756,ad,False,4,Friday,9
1454922,ad,False,29,Wednesday,18
1592103,ad,False,54,Friday,14
1587221,ad,False,1,Friday,9
1053406,ad,False,15,Friday,19
1594540,ad,False,1,Friday,9
1598358,ad,False,9,Friday,13
1178727,ad,False,26,Friday,10
1317776,ad,False,14,Friday,10
1370875,ad,False,5,Friday,9
1403787,ad,False,1,Friday,9
1138639,ad,False,4,Friday,18
1426924,ad,False,3,Friday,9
1052477,ad,False,8,Friday,13
1637505,ad,False,1,Friday,9
1221175,ad,False,8,Friday,20
1429611,ad,False,5,Friday,9
1346315,ad,False,4,Friday,10
1052859,ad,False,1,Friday,9
1598192,ad,False,12,Friday,10
1240219,ad,False,20,Thursday,10
1369360,ad,False,4,Friday,10
1413242,ad,False,1,Friday,10
1517045,ad,False,5,Friday,18
1537055,ad,False,4,Thursday,14
1277508,ad,False,1,Friday,10
1342273,ad,False,12,Friday,10
1455000,ad,False,1,Friday,10
1277902,ad,False,8,Sunday,16
1413095,ad,False,8,Saturday,13
1321955,ad,False,5,Friday,19
1404114,ad,False,3,Saturday,10
1602872,ad,False,9,Friday,10
1168491,ad,False,31,Saturday,20
1259093,ad,False,11,Friday,10
1546033,ad,False,5,Thursday,13
1647795,ad,False,2,Friday,18
1311557,ad,False,2,Friday,10
1552243,ad,False,2,Friday,21
1271513,ad,False,11,Saturday,22
1335303,ad,False,4,Friday,10
1271718,ad,False,7,Friday,12
1538452,ad,False,11,Friday,10
1609787,ad,False,27,Sunday,13
1273022,ad,False,1,Friday,10
1054614,ad,False,3,Thursday,14
1170630,ad,False,13,Friday,10
1100022,ad,False,2,Thursday,8
1089991,ad,False,5,Friday,10
1523536,ad,False,5,Friday,10
1260607,ad,False,7,Friday,22
1155800,ad,False,11,Friday,10
1274264,ad,False,1,Friday,10
1452688,ad,False,15,Friday,10
1003433,ad,False,1,Friday,10
1568562,ad,False,1,Friday,10
1112858,ad,False,52,Sunday,22
1205691,ad,False,1,Friday,10
1530819,ad,False,10,Friday,10
1474073,ad,False,3,Friday,10
1369982,ad,False,13,Friday,10
1481053,ad,False,1,Friday,10
1195457,ad,False,8,Sunday,16
1529635,ad,False,4,Friday,10
1401154,ad,False,19,Friday,10
1118769,ad,False,3,Friday,10
1383551,ad,False,2,Friday,11
1071167,ad,False,19,Friday,10
1259122,ad,False,27,Wednesday,11
1434546,ad,False,13,Friday,10
1462973,ad,False,11,Friday,10
1118765,ad,False,2,Friday,18
1421412,ad,False,2,Friday,10
1222116,ad,False,6,Monday,20
1117875,ad,False,2,Friday,10
1432784,ad,False,13,Saturday,13
1293232,ad,False,1,Friday,10
1504459,ad,False,2,Friday,10
1441830,ad,False,15,Friday,23
1254354,ad,False,3,Friday,10
1358390,ad,False,2,Friday,16
1375518,ad,False,8,Friday,10
1169717,ad,False,12,Friday,10
1282929,ad,False,4,Friday,10
1001679,ad,False,12,Friday,10
1550098,ad,False,7,Friday,10
1568427,ad,False,13,Friday,10
1323311,ad,False,1,Friday,10
1408548,ad,False,1,Friday,10
1100925,ad,False,22,Friday,15
1313637,ad,False,14,Friday,10
1202215,ad,False,1,Friday,10
1302559,ad,False,2,Friday,10
1044474,ad,False,13,Friday,10
1212827,ad,False,5,Friday,10
1138229,ad,True,7,Tuesday,10
1518959,ad,False,29,Saturday,15
1430209,ad,False,2,Friday,10
1125798,ad,False,10,Friday,8
1518692,ad,False,2,Friday,10
1243802,ad,False,15,Sunday,13
1619836,ad,False,12,Friday,10
1429701,ad,False,3,Friday,16
1481081,ad,False,1,Friday,10
1286030,ad,False,3,Friday,10
1610818,ad,False,31,Friday,20
1501058,ad,False,12,Friday,10
1083442,ad,False,17,Saturday,19
1353073,ad,False,5,Friday,13
1312879,ad,False,7,Friday,10
1378519,ad,False,12,Friday,10
1595776,ad,False,2,Friday,10
1614118,ad,False,2,Friday,10
1144085,ad,False,2,Friday,10
1135245,ad,False,40,Friday,10
1143184,ad,False,13,Friday,10
1530498,ad,False,6,Friday,10
1174280,ad,False,1,Friday,10
1605787,ad,False,2,Friday,16
1499716,ad,False,3,Friday,10
1503364,ad,False,7,Friday,15
1438090,ad,False,6,Thursday,18
1154496,ad,False,2,Friday,10
1615206,ad,False,3,Thursday,11
1012246,ad,False,14,Friday,20
1299759,ad,False,2,Tuesday,10
1508567,ad,False,2,Friday,12
1156191,ad,False,12,Friday,10
1087843,ad,False,2,Monday,10
1248401,ad,False,1,Friday,10
1502404,ad,False,2,Friday,10
1136189,ad,False,3,Friday,10
1215655,ad,False,5,Monday,0
1614116,ad,False,4,Thursday,10
1405770,ad,False,2,Friday,10
1241653,ad,False,4,Tuesday,12
1389171,ad,False,3,Friday,10
1551359,ad,False,7,Wednesday,10
1313638,ad,False,5,Friday,10
1369620,ad,False,8,Friday,18
1445465,ad,False,5,Friday,10
1110060,ad,False,5,Saturday,0
1642311,ad,False,6,Friday,10
1479480,ad,False,3,Friday,10
1631770,ad,False,1,Friday,10
1615634,ad,False,7,Friday,10
1584582,ad,False,1,Friday,10
1285274,ad,False,5,Friday,10
1181213,ad,False,12,Saturday,9
1523537,ad,False,13,Friday,10
1192892,ad,False,5,Saturday,19
1134323,ad,False,28,Saturday,12
1337587,ad,False,9,Friday,10
1348671,ad,False,1,Friday,10
1363548,ad,False,1,Friday,10
1299824,ad,False,5,Friday,15
1555533,ad,False,13,Tuesday,12
1411184,ad,False,17,Friday,10
1369564,ad,False,1,Friday,10
1558265,ad,False,4,Friday,10
1529634,ad,False,2,Friday,10
1560605,ad,False,14,Friday,10
1056366,ad,False,14,Friday,10
1025071,ad,False,5,Friday,10
1613763,ad,False,4,Sunday,10
1526230,ad,False,6,Friday,10
1186502,ad,False,2,Friday,10
1611239,ad,False,18,Friday,10
1475287,ad,False,12,Friday,10
1260052,ad,False,4,Friday,10
1340454,ad,False,1,Friday,10
1175173,ad,False,1,Friday,10
1552661,ad,False,15,Friday,11
1112120,ad,False,3,Friday,17
1298964,ad,False,6,Friday,19
1361920,ad,False,13,Friday,10
1186504,ad,False,1,Friday,10
1003179,ad,False,8,Friday,10
1618522,ad,False,3,Friday,10
1113793,ad,False,1,Friday,10
1295176,ad,False,5,Friday,10
1454003,ad,False,42,Friday,10
1303718,ad,False,3,Tuesday,11
1286730,ad,False,2,Friday,10
1378494,ad,False,8,Friday,13
1487417,ad,False,1,Friday,10
1613043,ad,False,47,Thursday,15
1561078,ad,False,2,Friday,10
1246096,ad,False,85,Wednesday,10
1509674,ad,False,2,Friday,10
1064385,ad,False,5,Friday,10
1155026,ad,False,4,Sunday,9
1152102,ad,False,1,Friday,10
1537749,ad,False,2,Friday,10
1442789,ad,False,3,Sunday,18
1304487,ad,False,6,Friday,10
1142164,ad,False,18,Thursday,14
1352562,ad,False,11,Monday,10
1303543,ad,False,12,Monday,11
1268405,ad,False,27,Thursday,13
1156672,ad,False,1,Friday,10
1082656,ad,False,2,Friday,10
1216149,ad,False,3,Friday,10
1188388,ad,False,1,Friday,10
1326698,ad,False,29,Sunday,17
1440138,ad,False,2,Friday,10
1146413,ad,False,1,Friday,10
1602257,ad,False,3,Tuesday,9
1628180,ad,False,12,Friday,10
1538471,ad,False,12,Wednesday,21
1259534,ad,False,13,Friday,12
1566670,ad,False,4,Tuesday,12
1362097,ad,False,1,Friday,10
1575069,ad,False,12,Friday,10
1112212,ad,False,3,Wednesday,22
1249245,ad,False,37,Wednesday,17
922290,psa,False,23,Friday,17
1306909,ad,False,14,Friday,10
1047867,ad,False,14,Friday,10
1062098,ad,False,12,Friday,10
1533654,ad,False,7,Friday,10
1384914,ad,False,22,Thursday,10
1430200,ad,False,1,Friday,10
1506342,ad,False,18,Friday,10
1406523,ad,False,1,Friday,10
1560391,ad,False,47,Monday,13
1184664,ad,False,5,Friday,10
1369500,ad,False,6,Sunday,7
1250351,ad,False,6,Thursday,19
1175967,ad,False,7,Friday,10
1636797,ad,False,28,Friday,14
1050409,ad,False,41,Sunday,22
1611262,ad,False,14,Friday,10
1523478,ad,False,2,Friday,10
1270831,ad,False,28,Thursday,16
1395241,ad,False,15,Friday,10
1151474,ad,False,5,Friday,10
1179779,ad,False,2,Friday,9
1316976,ad,False,69,Friday,10
1372760,ad,False,13,Tuesday,10
1378074,ad,False,49,Thursday,16
1452827,ad,False,19,Wednesday,10
1594523,ad,False,5,Friday,10
1561077,ad,False,4,Friday,10
1052082,ad,False,2,Monday,10
1112454,ad,False,8,Tuesday,8
1101276,ad,False,3,Friday,20
1454408,ad,False,2,Tuesday,10
1406749,ad,False,2,Friday,10
1437080,ad,False,4,Friday,10
1592083,ad,False,17,Thursday,10
1593984,ad,False,2,Monday,10
1356888,ad,False,2,Friday,10
1623180,ad,False,2,Thursday,17
1041056,ad,False,2,Friday,10
1004418,ad,False,2,Friday,10
1130625,ad,False,12,Friday,15
1080094,ad,False,11,Friday,10
1469340,ad,False,1,Friday,10
1120071,ad,False,36,Saturday,18
1187332,ad,False,19,Friday,10
1421391,ad,False,3,Friday,10
1551361,ad,False,30,Friday,14
1142136,ad,False,7,Friday,10
1580473,ad,False,4,Monday,11
1407306,ad,False,1,Friday,10
1075757,ad,False,34,Thursday,18
1511921,ad,False,1,Friday,10
1354877,ad,False,26,Monday,16
1645317,ad,False,37,Tuesday,10
1375330,ad,False,17,Tuesday,8
1211969,ad,False,1,Friday,10
1429710,ad,False,8,Friday,15
1259535,ad,False,2,Friday,10
1287377,ad,False,16,Friday,11
1398779,ad,False,1,Friday,10
1533657,ad,False,4,Friday,17
1522281,ad,False,9,Friday,11
1642796,ad,False,15,Friday,13
1378479,ad,False,9,Friday,13
1518294,ad,False,5,Friday,10
1159598,ad,False,15,Friday,11
1335828,ad,False,6,Friday,10
1092545,ad,False,7,Wednesday,14
1421772,ad,False,13,Friday,10
1513115,ad,False,14,Friday,10
1117632,ad,False,2,Friday,10
1561076,ad,False,12,Friday,10
1009845,ad,False,4,Friday,14
1486760,ad,False,1,Friday,10
1585396,ad,False,14,Friday,10
1539949,ad,False,7,Friday,10
1404410,ad,False,4,Thursday,16
1313607,ad,False,14,Tuesday,11
1353639,ad,False,18,Friday,9
1120211,ad,False,16,Friday,10
1353012,ad,False,13,Friday,10
1098649,ad,False,1,Friday,10
1644534,ad,False,9,Friday,10
1537846,ad,False,14,Friday,10
1043932,ad,False,8,Friday,10
1127368,ad,False,4,Friday,10
1166700,ad,False,1,Friday,10
1254447,ad,False,15,Friday,10
1645240,ad,False,12,Friday,10
1499282,ad,False,5,Friday,10
1289750,ad,False,12,Friday,10
1045128,ad,False,62,Friday,21
1312404,ad,False,8,Friday,10
1624217,ad,False,18,Tuesday,21
1352138,ad,True,16,Friday,10
1167726,ad,False,1,Friday,10
1266796,ad,False,33,Friday,10
1548055,ad,False,4,Friday,10
1307575,ad,False,69,Tuesday,18
1245127,ad,False,8,Friday,10
1452432,ad,False,10,Friday,10
1513463,ad,False,7,Friday,10
1344707,ad,False,12,Friday,11
1594543,ad,False,12,Friday,10
1619046,ad,False,3,Friday,10
1555165,ad,False,2,Friday,12
1604088,ad,False,2,Friday,10
1339925,ad,False,1,Friday,10
1636448,ad,False,5,Friday,14
1382461,ad,False,23,Friday,10
1638777,ad,False,14,Friday,21
1498177,ad,False,18,Friday,11
1254777,ad,False,2,Friday,11
901320,psa,False,37,Saturday,14
1213801,ad,False,2,Friday,10
1447154,ad,False,5,Saturday,2
1217565,ad,False,18,Friday,9
1483202,ad,True,28,Friday,10
1481874,ad,False,72,Friday,10
1172174,ad,False,12,Friday,11
1498288,ad,False,3,Friday,10
1398492,ad,False,7,Thursday,10
1001367,ad,False,1,Friday,10
1057051,ad,False,1,Friday,10
1605485,ad,False,43,Friday,13
1611022,ad,False,31,Friday,14
1467075,ad,False,21,Friday,11
1348052,ad,False,16,Thursday,20
1114362,ad,False,38,Friday,15
1510572,ad,False,8,Friday,13
1008574,ad,False,7,Friday,10
1247767,ad,False,19,Thursday,18
1023460,ad,False,41,Friday,17
1641091,ad,False,2,Friday,10
1293819,ad,False,21,Friday,16
1611260,ad,False,7,Tuesday,8
1602865,ad,False,1,Friday,10
1179029,ad,False,37,Wednesday,15
1489948,ad,False,5,Friday,18
1339901,ad,False,5,Friday,10
1473542,ad,False,9,Friday,11
1242897,ad,False,5,Friday,10
1630892,ad,False,6,Friday,11
1480627,ad,False,5,Sunday,12
1053091,ad,False,10,Sunday,17
1527486,ad,False,4,Monday,13
1403577,ad,False,11,Friday,11
1619837,ad,False,5,Friday,11
1301342,ad,False,14,Friday,11
1272899,ad,False,2,Friday,19
1141550,ad,False,2,Friday,11
1394267,ad,False,4,Friday,14
1569350,ad,False,15,Friday,11
1118852,ad,False,5,Friday,11
1336351,ad,False,10,Friday,11
1265090,ad,False,9,Friday,11
1386952,ad,False,22,Friday,11
1569359,ad,False,23,Sunday,11
1216642,ad,False,7,Friday,11
1156934,ad,False,3,Friday,11
1627556,ad,False,4,Friday,11
1138455,ad,False,21,Sunday,10
1488139,ad,False,3,Friday,11
1011987,ad,False,6,Wednesday,16
1317985,ad,False,7,Friday,11
1018015,ad,False,3,Friday,11
1195677,ad,False,2,Friday,11
1339305,ad,False,12,Saturday,12
1166485,ad,False,1,Friday,11
1379352,ad,False,3,Friday,11
1346446,ad,False,5,Friday,14
1502396,ad,False,14,Friday,12
1118390,ad,False,5,Monday,11
1396016,ad,False,5,Friday,13
1397412,ad,False,7,Friday,11
1328828,ad,False,2,Friday,11
1502263,ad,False,11,Friday,11
1215282,ad,False,3,Friday,11
1247376,ad,False,17,Friday,11
1395352,ad,False,32,Friday,13
1271765,ad,False,12,Friday,11
1575345,ad,False,8,Friday,11
1523534,ad,False,11,Sunday,10
1118360,ad,False,14,Friday,11
1363961,ad,True,40,Tuesday,10
1586638,ad,False,73,Wednesday,14
1378491,ad,False,1,Friday,11
1356005,ad,False,29,Thursday,15
1390346,ad,False,2,Friday,11
1563229,ad,False,2,Friday,14
1396487,ad,False,5,Friday,11
1474062,ad,False,50,Friday,11
1644104,ad,False,65,Friday,17
1611251,ad,False,33,Friday,8
1430637,ad,False,1,Friday,11
1505383,ad,False,8,Friday,11
1111498,ad,False,28,Friday,18
1579765,ad,False,13,Friday,11
1152546,ad,False,4,Friday,20
1091259,ad,False,5,Friday,14
1422229,ad,False,2,Friday,11
1378498,ad,False,12,Friday,11
1494150,ad,False,16,Friday,11
1613100,ad,False,29,Sunday,9
1149305,ad,False,21,Friday,14
1455852,ad,False,8,Friday,11
1176077,ad,False,1,Friday,11
1118349,ad,False,20,Friday,11
1201776,ad,False,6,Saturday,19
1403842,ad,False,6,Monday,11
1544498,ad,False,6,Friday,9
1317554,ad,False,35,Sunday,11
1387282,ad,False,16,Friday,13
1515131,ad,False,3,Friday,11
1218896,ad,False,4,Friday,18
1622573,ad,False,13,Friday,11
1268471,ad,False,23,Friday,11
1363531,ad,False,1,Friday,11
1291192,ad,False,7,Friday,11
1335191,ad,False,15,Friday,11
1298423,ad,False,17,Friday,11
1271759,ad,False,1,Friday,11
1581464,ad,False,18,Friday,16
1512749,ad,False,8,Friday,11
1177647,ad,False,50,Friday,22
1166318,ad,False,19,Friday,14
1285951,ad,False,7,Friday,13
1237090,ad,False,2,Friday,11
1151045,ad,False,35,Friday,11
1588432,ad,False,7,Friday,11
1309912,ad,False,11,Friday,11
1137365,ad,False,16,Friday,14
1344344,ad,False,38,Thursday,12
1413181,ad,False,5,Friday,13
1312523,ad,False,7,Friday,13
1116477,ad,False,7,Friday,10
1631461,ad,False,17,Friday,11
1021636,ad,False,19,Friday,17
1034134,ad,False,13,Friday,11
1595482,ad,False,36,Thursday,12
1187899,ad,False,17,Friday,12
1139960,ad,True,13,Wednesday,9
1167393,ad,False,4,Tuesday,15
1329744,ad,False,14,Saturday,15
1577811,ad,False,3,Friday,13
1512182,ad,False,6,Friday,11
1586075,ad,False,15,Friday,11
1145574,ad,False,4,Friday,11
1292319,ad,False,13,Friday,11
1075078,ad,False,20,Friday,11
1293528,ad,False,40,Tuesday,19
1240994,ad,False,17,Friday,11
1486899,ad,False,25,Friday,11
1442893,ad,False,1,Friday,11
1004581,ad,False,13,Friday,11
1271712,ad,False,12,Friday,11
1643887,ad,False,11,Friday,22
1037278,ad,False,21,Friday,11
1315856,ad,False,2,Friday,11
1613464,ad,False,33,Wednesday,8
1629286,ad,False,1,Friday,11
1497506,ad,False,3,Monday,10
1194147,ad,False,4,Friday,14
1552668,ad,False,8,Friday,11
1627470,ad,False,4,Friday,11
1570419,ad,False,2,Tuesday,12
1305648,ad,False,2,Friday,11
910144,psa,False,8,Friday,9
1348707,ad,False,6,Saturday,11
1309855,ad,False,4,Friday,11
1401752,ad,False,8,Friday,11
1144325,ad,False,2,Friday,11
1137158,ad,False,1,Friday,11
1579507,ad,False,1,Friday,11
1061907,ad,False,26,Friday,17
1069678,ad,False,8,Friday,11
1447281,ad,False,29,Friday,11
1172492,ad,False,13,Friday,11
1120014,ad,False,1,Friday,11
1378422,ad,False,24,Sunday,11
1497548,ad,False,34,Wednesday,8
1549853,ad,False,4,Friday,11
1350121,ad,False,15,Friday,11
1400252,ad,False,17,Monday,11
1067076,ad,False,5,Friday,11
1619520,ad,False,33,Tuesday,21
1479627,ad,False,12,Sunday,11
1489474,ad,False,14,Friday,11
